fips,stateabbr,naics,yearmonth,yoy_pct_change
13,GA,448,yy202309,-1.4
13,GA,448,yy202310,-3
13,GA,448,yy202311,3.3
13,GA,448,yy202312,1.6
13,GA,448,yy202401,-0.5
13,GA,448,yy202402,7.1
13,GA,448,yy202403,-1
13,GA,448,yy202404,-3.1
13,GA,448,yy202405,2.9
13,GA,448,yy202406,3.2
13,GA,448,yy202407,4.8
13,GA,448,yy202408,-8.2
13,GA,448,yy202409,-3.2
13,GA,448,yy202410,6.9
13,GA,451,yy201901,-2
13,GA,451,yy201902,-4.8
13,GA,451,yy201903,-10.3
13,GA,451,yy201904,0.8
13,GA,451,yy201905,-1.3
13,GA,451,yy201906,-2.4
13,GA,451,yy201907,4.6
13,GA,451,yy201908,6.3
13,GA,451,yy201909,8.9
13,GA,451,yy201910,9.3
13,GA,451,yy201911,1.8
13,GA,451,yy201912,4.2
13,GA,451,yy202001,13.7
13,GA,451,yy202002,4.3
13,GA,451,yy202003,-7.4
13,GA,451,yy202004,NA
13,GA,451,yy202005,NA
13,GA,451,yy202006,40
13,GA,451,yy202007,20.4
13,GA,451,yy202008,21.9
13,GA,451,yy202009,25.5
13,GA,451,yy202010,19.6
13,GA,451,yy202011,13.9
13,GA,451,yy202012,17.1
13,GA,451,yy202101,12.5
13,GA,451,yy202102,9.3
13,GA,451,yy202103,53.2
13,GA,451,yy202104,NA
13,GA,451,yy202105,-11.8
13,GA,451,yy202106,-4
13,GA,451,yy202107,2.8
13,GA,451,yy202108,0.4
13,GA,451,yy202109,-0.1
13,GA,451,yy202110,7.3
13,GA,451,yy202111,23.2
13,GA,451,yy202112,4.5
13,GA,451,yy202201,8.1
13,GA,451,yy202202,17.8
13,GA,451,yy202203,-0.5
13,GA,451,yy202204,7.3
13,GA,451,yy202205,6
13,GA,451,yy202206,6
13,GA,451,yy202207,9.3
13,GA,451,yy202208,11.9
13,GA,451,yy202209,10.6
13,GA,451,yy202210,6.7
13,GA,451,yy202211,1.3
13,GA,451,yy202212,10.6
13,GA,451,yy202301,-1.1
13,GA,451,yy202302,-7.5
13,GA,451,yy202303,-5.6
13,GA,451,yy202304,-10.8
13,GA,451,yy202305,-4.4
13,GA,451,yy202306,-4.2
13,GA,451,yy202307,-4.6
13,GA,451,yy202308,-5.7
13,GA,451,yy202309,-5.1
13,GA,451,yy202310,-5.7
13,GA,451,yy202311,-5
13,GA,451,yy202312,-7.6
13,GA,451,yy202401,-3.9
13,GA,451,yy202402,3.1
13,GA,451,yy202403,-3.7
13,GA,451,yy202404,-3.2
13,GA,451,yy202405,-2.8
13,GA,451,yy202406,-5.6
13,GA,451,yy202407,-4.5
13,GA,451,yy202408,-7.9
13,GA,451,yy202409,-5.1
13,GA,451,yy202410,-2.4
13,GA,452,yy201901,6.1
13,GA,452,yy201902,-0.4
13,GA,452,yy201903,-0.4
13,GA,452,yy201904,7.6
13,GA,452,yy201905,4.2
13,GA,452,yy201906,-0.8
13,GA,452,yy201907,0.3
13,GA,452,yy201908,2.8
13,GA,452,yy201909,0
13,GA,452,yy201910,-0.5
13,GA,452,yy201911,0.1
13,GA,452,yy201912,-1.7
13,GA,452,yy202001,2.1
13,GA,452,yy202002,8.1
13,GA,452,yy202003,5.6
13,GA,452,yy202004,NA
13,GA,452,yy202005,NA
13,GA,452,yy202006,23.7
13,GA,452,yy202007,14.6
13,GA,452,yy202008,19.1
13,GA,452,yy202009,18.2
13,GA,452,yy202010,16.9
13,GA,452,yy202011,10.6
13,GA,452,yy202012,9.3
13,GA,452,yy202101,14.1
13,GA,452,yy202102,2.7
13,GA,452,yy202103,5.8
13,GA,452,yy202104,NA
13,GA,452,yy202105,NA
13,GA,452,yy202106,-9.2
13,GA,452,yy202107,0.3
13,GA,452,yy202108,-8.1
13,GA,452,yy202109,-1.9
13,GA,452,yy202110,1.8
13,GA,452,yy202111,3.8
13,GA,452,yy202112,5
13,GA,452,yy202201,4.3
13,GA,452,yy202202,8.7
13,GA,452,yy202203,3.1
13,GA,452,yy202204,9.8
13,GA,452,yy202205,10.7
13,GA,452,yy202206,13.9
13,GA,452,yy202207,9.1
13,GA,452,yy202208,11.4
13,GA,452,yy202209,11.6
13,GA,452,yy202210,10.5
13,GA,452,yy202211,6
13,GA,452,yy202212,7.7
13,GA,452,yy202301,1.3
13,GA,452,yy202302,4.2
13,GA,452,yy202303,-3.2
13,GA,452,yy202304,-7.2
13,GA,452,yy202305,-5.9
13,GA,452,yy202306,-4.6
13,GA,452,yy202307,-2.7
13,GA,452,yy202308,-2.6
13,GA,452,yy202309,-1.2
13,GA,452,yy202310,-7.5
13,GA,452,yy202311,-7.5
13,GA,452,yy202312,-7.4
13,GA,452,yy202401,0.7
13,GA,452,yy202402,0.2
13,GA,452,yy202403,13.2
13,GA,452,yy202404,0.4
13,GA,452,yy202405,3.6
13,GA,452,yy202406,4.3
13,GA,452,yy202407,0.9
13,GA,452,yy202408,3.7
13,GA,452,yy202409,-1
13,GA,452,yy202410,6
13,GA,453,yy201901,2.6
13,GA,453,yy201902,-0.6
13,GA,453,yy201903,4.9
13,GA,453,yy201904,8.7
13,GA,453,yy201905,1.7
13,GA,453,yy201906,-1.4
13,GA,453,yy201907,3.2
13,GA,453,yy201908,4
13,GA,453,yy201909,2.7
13,GA,453,yy201910,2.4
13,GA,453,yy201911,-1.5
13,GA,453,yy201912,2.8
13,GA,453,yy202001,5.8
13,GA,453,yy202002,5.2
13,GA,453,yy202003,-19.6
13,GA,453,yy202004,-34.7
13,GA,453,yy202005,-15.8
13,GA,453,yy202006,6.6
13,GA,453,yy202007,3.7
13,GA,453,yy202008,-4.2
13,GA,453,yy202009,8.4
13,GA,453,yy202010,3.6
13,GA,453,yy202011,0.6
13,GA,453,yy202012,10.4
13,GA,453,yy202101,-1.5
13,GA,453,yy202102,-2.7
13,GA,453,yy202103,38.1
13,GA,453,yy202104,71.2
13,GA,453,yy202105,33.5
13,GA,453,yy202106,17.8
13,GA,453,yy202107,16.3
13,GA,453,yy202108,19.8
13,GA,453,yy202109,7.5
13,GA,453,yy202110,7.4
13,GA,453,yy202111,15
13,GA,453,yy202112,4.9
13,GA,453,yy202201,3.6
13,GA,453,yy202202,10
13,GA,453,yy202203,4.4
13,GA,453,yy202204,8.5
13,GA,453,yy202205,6.9
13,GA,453,yy202206,3.3
13,GA,453,yy202207,-3.2
13,GA,453,yy202208,-4.7
13,GA,453,yy202209,-2.7
13,GA,453,yy202210,-4.6
13,GA,453,yy202211,-8.3
13,GA,453,yy202212,-2.9
13,GA,453,yy202301,15.5
13,GA,453,yy202302,10.2
13,GA,453,yy202303,6.4
13,GA,453,yy202304,1.6
13,GA,453,yy202305,2.1
13,GA,453,yy202306,0.9
13,GA,453,yy202307,0.1
13,GA,453,yy202308,3.8
13,GA,453,yy202309,10.1
13,GA,453,yy202310,12.7
13,GA,453,yy202311,14.7
13,GA,453,yy202312,4
13,GA,453,yy202401,-0.9
13,GA,453,yy202402,3.6
13,GA,453,yy202403,1.6
13,GA,453,yy202404,2.4
13,GA,453,yy202405,2.9
13,GA,453,yy202406,-2.6
13,GA,453,yy202407,6.2
13,GA,453,yy202408,4.1
13,GA,453,yy202409,1.4
13,GA,453,yy202410,3.3
13,GA,TOTAL,yy201901,3
13,GA,TOTAL,yy201902,0.3
13,GA,TOTAL,yy201903,0.6
13,GA,TOTAL,yy201904,5.6
13,GA,TOTAL,yy201905,2
13,GA,TOTAL,yy201906,0.1
13,GA,TOTAL,yy201907,3.5
13,GA,TOTAL,yy201908,3.8
13,GA,TOTAL,yy201909,1
13,GA,TOTAL,yy201910,1.1
13,GA,TOTAL,yy201911,1.7
13,GA,TOTAL,yy201912,1.8
13,GA,TOTAL,yy202001,3.2
13,GA,TOTAL,yy202002,6.6
13,GA,TOTAL,yy202003,-8.1
13,GA,TOTAL,yy202004,-15.1
13,GA,TOTAL,yy202005,0.8
13,GA,TOTAL,yy202006,6.9
13,GA,TOTAL,yy202007,4.2
13,GA,TOTAL,yy202008,1.8
13,GA,TOTAL,yy202009,8.7
13,GA,TOTAL,yy202010,5.9
13,GA,TOTAL,yy202011,2.1
13,GA,TOTAL,yy202012,6.6
13,GA,TOTAL,yy202101,7.7
13,GA,TOTAL,yy202102,3.6
13,GA,TOTAL,yy202103,31
13,GA,TOTAL,yy202104,45.5
13,GA,TOTAL,yy202105,17.3
13,GA,TOTAL,yy202106,13.7
13,GA,TOTAL,yy202107,12.3
13,GA,TOTAL,yy202108,10.8
13,GA,TOTAL,yy202109,10.9
13,GA,TOTAL,yy202110,12.6
13,GA,TOTAL,yy202111,17.3
13,GA,TOTAL,yy202112,12.6
13,GA,TOTAL,yy202201,12.4
13,GA,TOTAL,yy202202,15.6
13,GA,TOTAL,yy202203,6.8
13,GA,TOTAL,yy202204,6.7
13,GA,TOTAL,yy202205,7.7
13,GA,TOTAL,yy202206,10
13,GA,TOTAL,yy202207,8.1
13,GA,TOTAL,yy202208,11.4
13,GA,TOTAL,yy202209,9
13,GA,TOTAL,yy202210,7.7
13,GA,TOTAL,yy202211,3.9
13,GA,TOTAL,yy202212,3.9
13,GA,TOTAL,yy202301,4.7
13,GA,TOTAL,yy202302,3.3
13,GA,TOTAL,yy202303,-1
13,GA,TOTAL,yy202304,-4.4
13,GA,TOTAL,yy202305,0.1
13,GA,TOTAL,yy202306,-1.7
13,GA,TOTAL,yy202307,-1
13,GA,TOTAL,yy202308,1.9
13,GA,TOTAL,yy202309,2.4
13,GA,TOTAL,yy202310,0.1
13,GA,TOTAL,yy202311,1.9
13,GA,TOTAL,yy202312,0.4
13,GA,TOTAL,yy202401,0.1
13,GA,TOTAL,yy202402,4.5
13,GA,TOTAL,yy202403,1.8
13,GA,TOTAL,yy202404,2.5
13,GA,TOTAL,yy202405,1.3
13,GA,TOTAL,yy202406,-2.3
13,GA,TOTAL,yy202407,3.5
13,GA,TOTAL,yy202408,-0.3
13,GA,TOTAL,yy202409,-2.7
13,GA,TOTAL,yy202410,3.6
15,HI,441,yy201901,-2.1
15,HI,441,yy201902,-2.7
15,HI,441,yy201903,-7
15,HI,441,yy201904,-1.3
15,HI,441,yy201905,-1.3
15,HI,441,yy201906,-8.6
