id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
48737435,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48738829,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48740096,15,15,2,2021-06-23,2021-11-19,4.87,5,5,5,5,4.8,5,2.71
48741152,19,19,0,2021-09-15,2021-11-01,4.95,5,5,5,5,4.84,4.95,6.95
48742328,12,12,0,2021-05-16,2021-08-05,4.75,4.83,4.75,4.83,4.58,4.58,4.75,1.77
48748256,1,1,0,2021-07-01,2021-07-01,5,5,5,5,5,5,5,0.19
48749286,37,37,4,2021-08-29,2021-11-29,4.78,4.84,4.92,4.97,5,4.57,4.7,11.21
48751017,2,2,0,2021-07-11,2021-08-20,3.5,3,3.5,4,5,3.5,4,0.41
48751647,2,2,1,2021-05-28,2021-11-10,5,5,5,5,5,5,5,0.31
48752329,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48752407,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48752657,2,2,0,2021-04-01,2021-04-28,4,4,4.5,5,5,5,4,0.24
48752672,2,2,0,2021-08-04,2021-09-12,5,4.5,5,5,5,5,4.5,0.48
48753911,7,7,0,2021-04-27,2021-10-17,4.86,4.86,4.57,5,5,5,4.86,0.94
48754399,13,13,2,2021-07-30,2021-11-23,4.54,4.69,4.54,4.77,4.46,4.46,4.69,3.02
48758785,48,48,5,2021-11-08,2021-11-28,4.83,4.92,4.92,4.81,4.98,4.98,4.83,48
48758887,15,15,3,2021-03-30,2021-11-16,4.6,4.87,4.93,4.93,4.87,4.33,4.6,1.79
48759678,8,8,0,2021-06-04,2021-07-14,4.75,4.75,4.5,4.5,4.63,4.88,4.88,1.3
48764611,1,1,0,2021-04-22,2021-04-22,5,5,5,5,5,5,5,0.13
48764668,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48767472,28,28,4,2021-06-17,2021-11-14,4.04,3.96,4.36,4.32,4.07,4.36,4.14,4.88
48767648,1,1,0,2021-08-31,2021-08-31,4,5,4,4,5,5,5,0.31
48770022,13,13,1,2021-11-08,2021-08-31,4.54,4.54,4.77,4.62,4.62,4.62,4.54,13
48773561,3,3,0,2021-05-22,2021-06-16,5,5,5,5,5,5,5,0.45
48773575,1,1,0,2021-06-18,2021-06-18,5,5,5,5,5,5,5,0.18
48779248,14,14,3,2021-07-08,2021-11-29,4.93,5,5,5,5,5,4.93,2.78
48782140,3,3,0,2021-05-06,2021-09-29,5,5,5,5,5,5,5,0.42
48783563,39,39,5,2021-06-07,2021-11-21,4.62,4.77,4.59,4.79,4.79,4.95,4.77,6.43
48784696,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48787510,27,27,2,2021-09-25,2021-11-13,4.26,4.44,4.3,4.19,4.37,4.11,4.15,11.25
48787946,1,1,0,2021-09-05,2021-09-05,5,5,4,5,5,5,5,0.33
48788057,2,2,0,2021-08-31,2021-06-30,4.5,5,5,5,5,5,5,0.62
48789001,21,21,3,2021-07-04,2021-12-04,4.9,5,5,5,5,4.76,4.9,4.06
48790712,12,12,0,2021-07-03,2021-10-31,4.58,4.83,4.83,4.92,4.5,4.83,4.42,2.31
48791319,9,9,4,2021-10-21,2021-11-17,4.44,4.44,4.33,4.67,4.89,5,4.44,5.87
48794980,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48802079,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48804279,2,2,0,2021-04-27,2021-08-22,5,5,4.5,4.5,4.5,5,5,0.27
48804726,1,1,0,2021-06-06,2021-06-06,3,4,4,1,1,5,4,0.16
48805587,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48805600,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48805951,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48806562,3,3,0,2021-04-04,2021-09-20,5,5,4.67,5,5,5,5,0.37
48806900,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48807323,1,1,0,2021-08-31,2021-08-31,5,5,4,5,5,5,4,0.31
48807657,19,19,0,2021-04-14,2021-09-15,4.89,4.95,5,4.95,4.89,4.95,4.95,2.42
48807844,2,2,0,2021-05-16,2021-08-21,4,4.5,4.5,4.5,4,4.5,3.5,0.3
48808190,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48809059,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48809258,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48809400,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48809783,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48810194,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48810304,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48811350,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48811577,16,16,0,2021-04-01,2021-10-12,4.81,4.81,4.94,4.81,5,4.38,4.63,1.93
48812738,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48814000,19,19,3,2021-09-25,2021-12-02,4.84,4.84,4.63,4.58,4.84,4.89,4.79,7.92
48825430,64,64,2,2021-07-16,2021-11-19,4.52,4.63,4.59,4.66,4.67,4.48,4.42,13.43
48825622,9,9,0,2021-04-24,2021-07-12,4.33,4.22,4.56,4.67,4.78,4.56,4.44,1.19
48827696,2,2,0,2021-05-31,2021-11-02,5,5,5,5,5,5,5,0.32
48828204,1,1,0,2021-06-29,2021-06-29,5,5,5,5,5,5,5,0.19
48830070,5,5,0,2021-04-17,2021-08-28,4.8,5,5,5,5,5,5,0.64
48830356,9,9,0,2021-03-28,2021-09-26,4.33,4.33,4.33,4.33,4.44,4.56,4.44,1.07
48830865,3,3,0,2021-08-03,2021-09-18,4.67,5,4.67,5,5,4,4.33,0.72
48831365,4,4,0,2021-05-09,2021-09-30,5,5,5,5,5,5,4.75,0.57
48831918,39,39,5,2021-07-26,2021-11-30,4.9,4.97,4.9,4.92,4.97,4.56,4.95,8.8
48831926,2,2,0,2021-04-10,2021-09-26,5,3,3.5,5,5,2.5,3,0.25
48832658,16,16,0,2021-04-22,2021-08-31,3.94,4.13,3.63,4.44,4.44,4.88,4.06,2.11
48845126,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48845751,1,1,1,2021-11-22,2021-11-22,5,5,5,5,5,5,4,1
48846698,7,7,1,2021-11-13,2021-10-26,4.29,4.43,4.43,4.57,4.43,4.14,4.43,7
48847759,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48848322,2,2,0,2021-05-17,2021-08-13,5,5,5,5,5,5,5,0.3
48848698,4,4,0,2021-04-30,2021-09-24,5,5,5,5,5,5,4.5,0.55
48848891,2,2,0,2021-05-31,2021-08-22,5,5,5,5,5,5,5,0.32
48849201,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48850869,1,1,0,2021-08-15,2021-08-15,3,1,2,2,3,4,1,0.27
48851384,7,7,0,2021-08-26,2021-10-23,5,5,5,5,4.86,5,4.86,2.06
48851881,38,38,6,2021-06-15,2021-12-01,4.97,4.97,4.95,4.97,4.97,4.71,4.92,6.55
48856996,31,31,1,2021-08-19,2021-11-10,4.81,4.71,4.87,4.94,4.9,4.84,4.87,8.53
48860567,55,55,4,2021-04-17,2021-12-01,4.95,4.96,4.87,4.98,4.93,4.85,4.73,7.08
48861627,1,1,0,2021-06-05,2021-06-05,5,5,5,5,5,5,5,0.16
48862329,1,1,0,2021-04-29,2021-04-29,4,5,5,5,4,5,5,0.14
48862596,42,42,3,2021-09-02,2021-11-28,4.86,4.76,4.88,4.98,4.98,4.9,4.9,13.26
48863697,35,35,2,2021-08-13,2021-11-15,4.91,4.97,4.83,4.83,4.86,5,4.89,9.13
48865244,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48866105,20,20,0,2021-05-20,2021-08-28,3.65,3.55,3.4,4.5,4.15,4.25,4,3
48867046,2,2,0,2021-08-07,2021-11-02,5,5,5,5,5,5,5,0.5
48867842,10,10,0,2021-06-03,2021-10-17,4.6,4.6,4.5,4.7,4.6,4.7,4.6,1.61
48869062,7,7,0,2021-08-22,2021-09-29,4.29,4.29,3.29,4.14,4.57,4.14,4.14,1.98
48871083,1,1,0,2021-05-01,2021-05-01,5,5,5,5,5,5,5,0.14
48871242,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48871991,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48879282,12,12,1,2021-09-11,2021-11-10,4.17,4.33,4.5,4.58,4.67,4.25,4.08,4.19
48879931,30,30,3,2021-04-30,2021-11-14,4.77,4.87,4.67,4.97,4.77,4.9,4.77,4.09
48882584,3,3,0,2021-06-10,2021-08-14,5,4.67,4.33,5,5,5,4.67,0.5
48883545,1,1,0,2021-08-07,2021-08-07,5,5,5,5,5,5,5,0.25
48885287,1,1,0,2021-05-18,2021-05-18,5,5,5,5,5,5,5,0.15
48885542,21,21,0,2021-05-30,2021-09-23,4.71,4.86,4.81,4.86,4.95,4.57,4.81,3.32
48886891,27,27,4,2021-06-01,2021-11-27,4.96,4.96,5,5,5,4.78,4.89,4.31
48887283,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48891112,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48891803,30,30,4,2021-06-22,2021-11-10,4.97,4.97,4.9,4.9,4.97,4.97,4.9,5.39
48900518,8,8,2,2021-11-25,2021-11-15,4.88,5,4.88,5,5,4.88,4.88,8
48901477,28,28,2,2021-05-28,2021-11-30,4.86,4.82,4.68,5,4.93,5,4.79,4.38
48903712,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48903782,21,21,1,2021-08-14,2021-12-01,4.71,4.76,4.76,4.71,4.57,4.81,4.67,5.53
48910461,40,40,2,2021-04-07,2021-11-17,4.7,4.78,4.68,4.85,4.88,4.8,4.8,4.94
48913390,14,14,0,2021-04-04,2021-09-26,5,4.93,4.86,4.93,5,5,5,1.71
48913889,10,10,0,2021-07-15,2021-08-13,4.9,5,4.6,5,4.7,5,5,2.1
48914993,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48917085,5,5,2,2021-05-29,2021-11-28,5,5,5,5,5,5,4.8,0.79
48917956,15,15,1,2021-06-25,2021-11-10,4.73,4.93,4.8,5,4.87,4.93,4.73,2.74
48918893,37,37,4,2021-11-12,2021-12-03,4.51,4.62,4.32,4.68,4.54,4.59,4.62,37
48919978,15,15,2,2021-05-16,2021-11-11,5,5,5,4.87,4.93,4.93,4.87,2.21
48920131,9,9,0,2021-05-04,2021-09-30,5,5,5,5,5,5,4.89,1.25
48920433,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48920995,17,17,5,2021-09-22,2021-11-29,4.82,4.76,4.82,4.82,4.94,4.59,4.82,6.8
48921389,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48921786,1,1,1,2021-12-01,2021-12-01,5,5,5,5,5,5,5,1
48922519,4,4,1,2021-06-30,2021-11-30,5,4.75,5,4.75,5,5,5,0.75
48922936,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48925746,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48926498,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48929975,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48932972,15,15,0,2021-05-25,2021-10-17,4.67,4.87,4.47,4.67,4.8,4.6,4.87,2.31
48933117,1,1,1,2021-11-22,2021-11-22,5,5,5,5,5,5,5,1
48935632,12,12,1,2021-10-04,2021-11-13,4.5,4.5,4.75,4.58,3.58,4.58,4.5,5.71
48936162,24,24,2,2021-05-26,2021-11-14,4.88,4.92,4.96,5,5,4.92,4.96,3.71
48936325,5,5,0,2021-07-11,2021-09-26,4.4,4.4,4.6,5,5,4.8,4.6,1.01
48936420,19,19,1,2021-05-08,2021-11-05,4.58,4.47,4.79,4.63,4.32,4.58,4.47,2.69
48936695,14,14,0,2021-05-14,2021-10-20,4.93,4.86,5,5,4.93,5,4.93,2.04
48936871,23,23,6,2021-06-10,2021-11-27,4.35,4.39,4.87,4.26,4.09,4.39,4.17,3.85
48936915,1,1,0,2021-05-06,2021-05-06,1,2,1,2,4,3,1,0.14
48938639,15,15,1,2021-09-06,2021-11-14,5,5,4.93,4.87,4.87,4.87,4.8,4.95
48938894,38,38,8,2021-10-17,2021-11-19,4.89,5,4.89,4.82,4.95,4.89,4.82,22.8
48939308,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48939322,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48939375,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48939444,23,23,2,2021-11-21,2021-10-17,4.57,4.61,4.3,4.74,4.61,4.48,4.35,23
48940172,38,38,3,2021-09-24,2021-11-16,4.95,4.95,5,5,5,4.79,4.92,15.62
48940263,18,18,0,2021-05-04,2021-10-31,4.39,4.44,4.33,4.5,4.61,4.33,4.33,2.5
48940857,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48941264,1,1,0,2021-08-27,2021-08-27,5,5,5,5,5,5,5,0.3
48941425,2,2,0,2021-05-27,2021-09-07,5,5,5,5,5,5,4.5,0.31
48941935,1,1,0,2021-09-06,2021-09-06,5,5,5,5,5,5,5,0.33
48942316,15,15,2,2021-08-31,2021-11-19,4.93,4.87,4.93,5,5,5,4.8,4.64
48942328,1,1,0,2021-08-21,2021-08-21,4,4,5,5,5,3,3,0.28
48942624,3,3,0,2021-08-08,2021-10-10,4.67,4.33,5,5,4.67,5,4,0.75
48942774,22,22,2,2021-09-11,2021-11-12,4.82,4.86,4.95,4.82,4.91,4.77,4.77,7.67
48943038,2,2,1,2021-05-02,2021-11-12,5,5,5,5,5,4.5,5,0.28
48943933,6,6,1,2021-06-29,2021-11-15,4.33,4.67,4.33,4.67,4.67,4,4.17,1.13
48944147,8,8,0,2021-09-03,2021-07-12,4.38,4.75,4.63,4.88,4.88,4.63,4.5,2.55
48944304,58,58,0,2021-06-12,2021-10-25,4.09,4.05,3.9,4.53,4.59,4.52,4.22,9.83
48944922,16,16,1,2021-05-19,2021-11-21,4.13,4.38,4.19,4.38,4.38,3.94,4.25,2.39
48945306,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48950531,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48951983,11,11,0,2021-08-01,2021-10-10,3.73,3.82,3.91,3.82,4.09,4.64,3.45,2.6
48952447,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48952456,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48952532,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48953797,6,6,2,2021-08-27,2021-11-21,5,5,4.83,5,5,5,4.83,1.78
48954991,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48955719,2,2,0,2021-10-01,2021-11-01,5,5,4.5,5,5,5,5,0.91
48956711,8,8,3,2021-10-04,2021-11-28,4.88,4.5,4.88,4.88,5,5,4.88,3.81
48958753,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48959233,1,1,0,2021-05-29,2021-05-29,5,5,5,5,5,5,5,0.16
48959254,2,2,0,2021-09-02,2021-10-03,4,3,3,5,5,5,3,0.63
48959628,12,12,2,2021-10-09,2021-11-27,5,5,5,5,5,5,5,6.21
48960986,7,7,1,2021-04-12,2021-11-15,4.43,4.43,4.57,4.43,4.43,4.57,4.43,0.88
48961591,4,4,0,2021-05-01,2021-07-08,4.75,5,5,5,5,5,5,0.55
48961693,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48962279,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48962547,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48962975,13,13,3,2021-05-07,2021-11-16,4.54,4.69,4.69,4.54,4.46,4.38,4.46,1.83
48965365,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48965545,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48969748,16,16,1,2021-08-15,2021-10-10,4.25,4.25,4.63,4.25,4.31,4.69,4.5,4.25
48972679,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48972837,3,3,0,2021-05-16,2021-10-06,5,5,5,5,5,5,5,0.44
48973504,2,2,0,2021-09-30,2021-05-23,4.5,4.5,5,5,5,4.5,4,0.9
48974158,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48974492,1,1,0,2021-08-10,2021-08-10,5,4,5,4,4,5,4,0.25
48976390,1,1,0,2021-05-10,2021-05-10,4,4,4,5,5,4,4,0.14
48976728,2,2,0,2021-09-11,2021-07-01,5,4.5,4.5,5,5,4.5,4.5,0.7
48979340,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48979631,2,2,0,2021-04-17,2021-05-07,2.5,2.5,2.5,3,2.5,3,3,0.26
48979732,8,8,1,2021-06-15,2021-10-10,4.75,4.5,4.25,5,5,5,4.75,1.38
48979874,11,11,3,2021-10-02,2021-11-15,4.55,4.36,4.45,4.64,4.64,4.55,4.36,5.08
48980000,1,1,0,2021-06-30,2021-06-30,5,5,5,4,4,5,4,0.19
48980478,23,23,2,2021-09-03,2021-11-08,4.78,4.83,4.91,4.91,4.91,4.91,4.78,7.34
48980681,25,25,6,2021-10-24,2021-12-03,4.88,4.96,4.52,4.84,4.96,4.8,4.76,17.44
48981222,4,4,0,2021-04-09,2021-07-28,5,5,5,5,5,5,5,0.5
48981488,1,1,0,2021-07-28,2021-07-28,5,5,5,5,5,5,5,0.23
48981777,3,3,0,2021-10-03,2021-10-31,4.67,5,5,5,5,4,4.33,1.41
48982479,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48982500,26,26,5,2021-10-27,2021-11-28,4.54,4.65,4.88,4.81,4.65,4.81,4.54,19.5
48982617,7,7,3,2021-08-12,2021-11-28,4.57,4.43,4.71,4.71,4.71,4.57,4.71,1.81
48982748,5,5,2,2021-12-02,2021-11-27,5,5,4.6,5,5,5,5,5
48982956,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48983218,2,2,0,2021-07-17,2021-05-18,5,5,5,5,5,3.5,4.5,0.42
48983439,21,21,4,2021-07-13,2021-11-15,4.86,4.95,4.71,4.9,5,4.86,4.95,4.32
48983715,1,1,0,2021-08-01,2021-08-01,5,5,5,5,5,4,5,0.24
48984579,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48985558,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48989849,2,2,0,2021-06-16,2021-11-03,5,5,5,5,5,5,5,0.35
48989915,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48990043,12,12,1,2021-10-11,2021-11-14,4,3.75,4.5,4.5,4.58,5,4.25,6.43
48991170,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48992187,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48992874,29,29,3,2021-09-06,2021-11-19,4.86,4.79,4.9,4.97,4.79,4.69,4.86,9.56
48994382,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48995084,1,1,0,2021-06-27,2021-06-27,5,5,5,5,5,5,5,0.19
48995392,1,1,0,2021-09-26,2021-09-26,5,5,5,5,5,5,5,0.42
48995610,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48995883,5,5,0,2021-05-30,2021-07-28,4.2,3.4,3.8,4.2,4.4,4.8,4,0.79
48996364,2,2,0,2021-06-08,2021-07-16,1.5,2.5,1.5,3.5,2.5,4,2,0.33
48996609,9,9,1,2021-10-16,2021-10-24,4.89,4.78,4.78,4.89,4.89,4.56,4.89,5.29
48996689,8,8,1,2021-08-04,2021-10-10,5,4.75,4.38,4.75,5,5,4.75,1.94
48996754,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48997978,18,18,4,2021-08-09,2021-11-26,4.67,4.78,4.72,4.83,4.72,4.44,4.61,4.54
48998267,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48998269,14,14,0,2021-07-22,2021-07-12,4.86,5,4.86,5,5,4.86,5,3.09
48998388,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48998414,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48998616,24,24,2,2021-10-16,2021-11-25,5,4.88,4.92,5,5,5,4.96,14.12
49002584,4,4,0,2021-06-30,2021-10-07,4.75,4.75,4.75,4.75,4.5,4.75,4.5,0.75
49003697,41,41,6,2021-04-15,2021-11-24,4.8,4.83,4.9,4.88,4.93,4.73,4.71,5.23
49003714,29,29,4,2021-05-04,2021-11-29,4.83,4.86,4.9,4.97,4.97,4.52,4.69,4.03
49006629,1,1,0,2021-08-23,2021-08-23,5,5,5,5,5,5,5,0.29
49006941,1,1,0,2021-07-05,2021-07-05,5,4,4,3,5,5,4,0.19
49008047,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49008611,14,14,1,2021-04-07,2021-11-14,4.07,3.93,4.5,3.86,4.14,4.64,3.79,1.73
49009149,5,5,0,2021-04-11,2021-06-20,5,5,5,4.8,5,5,5,0.63
49009171,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49009361,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49009747,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49010997,1,1,0,2021-08-06,2021-08-06,5,4,4,4,5,5,5,0.25
49010998,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49010999,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49011000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49011001,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49011002,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49011004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49011005,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49011007,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49011008,2,2,0,2021-07-18,2021-09-11,5,5,5,5,5,5,5,0.43
49011009,5,5,0,2021-06-27,2021-08-17,4.8,4.4,4.8,4.8,4.6,4.8,4.2,0.93
49011035,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49011831,1,1,0,2021-09-19,2021-09-19,5,5,5,5,5,5,5,0.38
49012700,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49013421,1,1,0,2021-09-20,2021-09-20,5,5,5,5,5,5,5,0.39
49013592,5,5,0,2021-04-10,2021-11-01,5,5,5,4.8,4.8,5,5,0.63
49014354,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49014923,3,3,0,2021-09-03,2021-10-09,5,5,5,5,5,5,5,0.96
49015653,10,10,1,2021-06-14,2021-11-08,4.4,4.4,4.6,4.8,4.6,5,4.4,1.71
49018696,1,1,0,2021-05-24,2021-05-24,1,1,1,1,1,1,1,0.15
49019237,6,6,1,2021-05-30,2021-11-11,5,5,5,5,5,5,5,0.95
49022644,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49022805,13,13,2,2021-10-15,2021-11-22,4,4.15,4.23,4.77,4.38,3.92,4.23,7.5
49023277,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49023623,7,7,0,2021-08-14,2021-10-16,4.57,4.71,4.71,4.86,5,4.71,4.71,1.84
49024100,13,13,4,2021-09-13,2021-11-29,5,5,5,5,5,5,5,4.64
49024648,2,2,0,2021-07-09,2021-09-28,3.5,4,3.5,5,5,3.5,3.5,0.4
49025068,2,2,0,2021-11-01,2021-09-03,5,5,5,5,5,4,5,1.71
49025291,2,2,0,2021-06-25,2021-09-28,5,5,5,4.5,5,4.5,4.5,0.37
49026277,3,3,0,2021-04-25,2021-05-06,5,5,5,5,5,5,5,0.4
49026901,12,12,0,2021-06-06,2021-09-04,4.08,4,4,4.42,4.58,4.67,4.08,1.97
49027595,6,6,0,2021-04-19,2021-07-23,3.5,3.5,3.5,3.67,3.67,4.5,3.67,0.78
49029323,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49030653,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49030864,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49030865,24,24,3,2021-08-22,2021-11-27,4.75,4.67,4.79,4.83,4.83,4.83,4.79,6.79
49033449,7,7,0,2021-04-12,2021-09-13,4.71,4.71,4.71,4.43,4.57,4.29,4.29,0.88
49033748,2,2,0,2021-08-28,2021-08-31,5,5,5,5,5,5,5,0.6
49035272,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49038860,3,3,0,2021-05-22,2021-09-09,5,5,5,5,5,5,4.67,0.45
49039026,5,5,0,2021-08-03,2021-08-08,4.6,4.8,4.8,4.6,5,4.6,4.8,1.2
49041803,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041982,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041986,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041989,33,33,3,2021-05-31,2021-12-03,4.85,4.88,4.85,4.85,4.82,4.82,4.82,5.24
49042459,5,5,1,2021-05-29,2021-11-20,5,5,5,5,5,4.8,4.8,0.79
49042509,10,10,1,2021-05-22,2021-11-28,4.9,4.9,4.5,5,5,4.8,4.9,1.52
49043196,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49044299,1,1,0,2021-06-28,2021-06-28,5,5,5,5,5,5,5,0.19
49044333,5,5,0,2021-10-03,2021-05-27,4.6,4.8,4.8,4.8,4.8,4.6,4.8,2.34
49044404,16,16,2,2021-07-11,2021-11-17,4.63,4.56,4.69,4.31,4.19,4.44,4.69,3.24
49044619,26,26,1,2021-04-28,2021-12-01,4.88,4.92,5,5,4.85,4.96,4.88,3.51
49045052,3,3,0,2021-07-02,2021-09-26,5,5,5,5,5,5,5,0.57
49046091,39,39,4,2021-11-12,2021-11-13,4.56,4.59,4.49,4.67,4.64,4.46,4.54,39
49046539,2,2,1,2021-06-21,2021-11-10,5,5,5,5,5,5,5,0.36
49046672,2,2,0,2021-07-11,2021-08-15,5,5,5,4.5,4.5,5,5,0.41
49047825,26,26,2,2021-07-31,2021-11-09,4.54,4.73,4.65,4.77,4.77,4.65,4.62,6.09
49048165,17,17,4,2021-06-19,2021-11-21,4.88,4.88,4.59,4.88,4.88,4.88,4.94,3
49051881,34,34,8,2021-06-24,2021-12-03,5,5,5,4.97,4.97,4.91,4.94,6.18
49051926,1,1,0,2021-09-30,2021-09-30,5,5,5,5,5,3,5,0.45
49052902,1,1,0,2021-09-02,2021-09-02,5,5,5,5,5,5,4,0.32
49053064,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
