city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng
Bellingham,Bellingham,WA,Washington,53073,Whatcom County,48.7548,-122.469
Yuba City,Yuba City,CA,California,06101,Sutter County,39.1357,-121.6383
South Lyon,South Lyon,MI,Michigan,26125,Oakland County,42.4614,-83.6526
Santa Clara,Santa Clara,CA,California,06085,Santa Clara County,37.3646,-121.968
St. George,St. George,UT,Utah,49053,Washington County,37.0758,-113.5752
Fort Smith,Fort Smith,AR,Arkansas,05131,Sebastian County,35.3495,-94.3695
Simi Valley,Simi Valley,CA,California,06111,Ventura County,34.2663,-118.749
Dover,Dover,DE,Delaware,10001,Kent County,39.161,-75.5202
Norman,Norman,OK,Oklahoma,40027,Cleveland County,35.2335,-97.3471
Abilene,Abilene,TX,Texas,48441,Taylor County,32.4543,-99.7384
Billings,Billings,MT,Montana,30111,Yellowstone County,45.7891,-108.5526
Ponce,Ponce,PR,Puerto Rico,72113,Ponce County,18.0127,-66.6212
Lehigh Acres,Lehigh Acres,FL,Florida,12071,Lee County,26.612,-81.6388
St. Cloud,St. Cloud,MN,Minnesota,27145,Stearns County,45.534,-94.1718
Arecibo,Arecibo,PR,Puerto Rico,72013,Arecibo County,18.4491,-66.7387
Kenosha,Kenosha,WI,Wisconsin,55059,Kenosha County,42.5865,-87.8773
Greenville,Greenville,NC,North Carolina,37147,Pitt County,35.5943,-77.376
Arvada,Arvada,CO,Colorado,08059,Jefferson County,39.832,-105.151
Pearland,Pearland,TX,Texas,48039,Brazoria County,29.5581,-95.3218
Independence,Independence,MO,Missouri,29095,Jackson County,39.0871,-94.3501
Texas City,Texas City,TX,Texas,48167,Galveston County,29.4154,-94.9682
Redding,Redding,CA,California,06089,Shasta County,40.5698,-122.365
Lynchburg,Lynchburg,VA,Virginia,51680,Lynchburg County,37.4003,-79.1909
Boulder,Boulder,CO,Colorado,08013,Boulder County,40.0248,-105.2524
Iowa City,Iowa City,IA,Iowa,19103,Johnson County,41.6559,-91.5303
Rochester,Rochester,MN,Minnesota,27109,Olmsted County,44.0154,-92.478
Berkeley,Berkeley,CA,California,06001,Alameda County,37.8722,-122.276
Waldorf,Waldorf,MD,Maryland,24017,Charles County,38.6085,-76.9194
The Villages,The Villages,FL,Florida,12119,Sumter County,28.9034,-81.9887
Duluth,Duluth,MN,Minnesota,27137,St. Louis County,46.7756,-92.1393
East Los Angeles,East Los Angeles,CA,California,06037,Los Angeles County,34.0326,-118.1691
Saginaw,Saginaw,MI,Michigan,26145,Saginaw County,43.4199,-83.9501
Clovis,Clovis,CA,California,06019,Fresno County,36.8278,-119.683
Leominster,Leominster,MA,Massachusetts,25027,Worcester County,42.5209,-71.7717
Round Rock,Round Rock,TX,Texas,48491,Williamson County,30.527,-97.6642
Monroe,Monroe,LA,Louisiana,22073,Ouachita County,32.5185,-92.0774
Cambridge,Cambridge,MA,Massachusetts,25017,Middlesex County,42.3759,-71.1185
Clearwater,Clearwater,FL,Florida,12103,Pinellas County,27.979,-82.7623
Seaside,Seaside,CA,California,06053,Monterey County,36.6224,-121.8199
West Jordan,West Jordan,UT,Utah,49035,Salt Lake County,40.6024,-112.0008
Richardson,Richardson,TX,Texas,48113,Dallas County,32.9716,-96.7093
West Palm Beach,West Palm Beach,FL,Florida,12099,Palm Beach County,26.7469,-80.132
Temple,Temple,TX,Texas,48027,Bell County,31.1068,-97.3891
Burlington,Burlington,VT,Vermont,50007,Chittenden County,44.4876,-73.2316
Richmond,Richmond,CA,California,06013,Contra Costa County,37.9477,-122.3389
Westminster,Westminster,CO,Colorado,08001,Adams County,39.8837,-105.0624
Pottstown,Pottstown,PA,Pennsylvania,42091,Montgomery County,40.2508,-75.6445
Brandon,Brandon,FL,Florida,12057,Hillsborough County,27.9367,-82.3
Rock Hill,Rock Hill,SC,South Carolina,45091,York County,34.9415,-81.0241
Meridian,Meridian,ID,Idaho,16001,Ada County,43.6116,-116.3977
Coeur d'Alene,Coeur d'Alene,ID,Idaho,16055,Kootenai County,47.704,-116.7936
Carlsbad,Carlsbad,CA,California,06073,San Diego County,33.1246,-117.2834
Lowell,Lowell,MA,Massachusetts,25017,Middlesex County,42.6389,-71.3217
Waterloo,Waterloo,IA,Iowa,19013,Black Hawk County,42.4918,-92.3522
North Charleston,North Charleston,SC,South Carolina,45019,Charleston County,32.9067,-80.0722
Gilroy,Gilroy,CA,California,06085,Santa Clara County,37.0046,-121.5854
Downey,Downey,CA,California,06037,Los Angeles County,33.9379,-118.1311
Gresham,Gresham,OR,Oregon,41051,Multnomah County,45.5021,-122.4413
Elgin,Elgin,IL,Illinois,17089,Kane County,42.0383,-88.324
Utica,Utica,NY,New York,36065,Oneida County,43.0962,-75.2261
Broken Arrow,Broken Arrow,OK,Oklahoma,40143,Tulsa County,36.038,-95.7806
Costa Mesa,Costa Mesa,CA,California,06059,Orange County,33.6667,-117.9135
Chico,Chico,CA,California,06007,Butte County,39.7578,-121.8161
Sioux City,Sioux City,IA,Iowa,19193,Woodbury County,42.4959,-96.3901
League City,League City,TX,Texas,48167,Galveston County,29.4874,-95.1087
Miami Gardens,Miami Gardens,FL,Florida,12086,Miami-Dade County,25.9433,-80.2426
Pompano Beach,Pompano Beach,FL,Florida,12011,Broward County,26.2428,-80.1312
San Buenaventura,San Buenaventura,CA,California,06111,Ventura County,34.2741,-119.2314
Everett,Everett,WA,Washington,53061,Snohomish County,47.9525,-122.1669
El Centro,El Centro,CA,California,06025,Imperial County,32.7865,-115.5595
Sugar Land,Sugar Land,TX,Texas,48157,Fort Bend County,29.5935,-95.6358
El Monte,El Monte,CA,California,06037,Los Angeles County,34.0739,-118.0291
Lewisville,Lewisville,TX,Texas,48121,Denton County,33.0454,-96.9815
West Covina,West Covina,CA,California,06037,Los Angeles County,34.0555,-117.9113
Temecula,Temecula,CA,California,06065,Riverside County,33.4928,-117.1315
Bend,Bend,OR,Oregon,41017,Deschutes County,44.0563,-121.3095
Salisbury,Salisbury,MD,Maryland,24045,Wicomico County,38.3756,-75.5865
Jacksonville,Jacksonville,NC,North Carolina,37133,Onslow County,34.7289,-77.3941
Inglewood,Inglewood,CA,California,06037,Los Angeles County,33.9566,-118.3444
Dearborn,Dearborn,MI,Michigan,26163,Wayne County,42.3127,-83.213
Centennial,Centennial,CO,Colorado,08005,Arapahoe County,39.5926,-104.8673
Burbank,Burbank,CA,California,06037,Los Angeles County,34.1879,-118.3235
Sparks,Sparks,NV,Nevada,32031,Washoe County,39.5736,-119.7161
Sandy Springs,Sandy Springs,GA,Georgia,13121,Fulton County,33.9366,-84.3703
Bloomington,Bloomington,IN,Indiana,18105,Monroe County,39.1637,-86.5257
Logan,Logan,UT,Utah,49005,Cache County,41.7399,-111.8422
Kailua,Kailua,HI,Hawaii,15003,Honolulu County,21.392,-157.7396
El Cajon,El Cajon,CA,California,06073,San Diego County,32.8017,-116.9604
Hillsboro,Hillsboro,OR,Oregon,41067,Washington County,45.5273,-122.936
South Fulton,South Fulton,GA,Georgia,13121,Fulton County,33.6273,-84.58
Renton,Renton,WA,Washington,53033,King County,47.4784,-122.1918
Mandeville,Mandeville,LA,Louisiana,22103,St. Tammany County,30.3751,-90.0904
San Mateo,San Mateo,CA,California,06081,San Mateo County,37.5522,-122.3121
Columbia,Columbia,MD,Maryland,24027,Howard County,39.2004,-76.859
Daly City,Daly City,CA,California,06081,San Mateo County,37.6862,-122.4685
Davie,Davie,FL,Florida,12011,Broward County,26.0789,-80.287
Jurupa Valley,Jurupa Valley,CA,California,06065,Riverside County,34.001,-117.4706
Brockton,Brockton,MA,Massachusetts,25023,Plymouth County,42.0821,-71.0242
Longmont,Longmont,CO,Colorado,08013,Boulder County,40.1686,-105.1005
Rialto,Rialto,CA,California,06071,San Bernardino County,34.1175,-117.3892
San Germán,San German,PR,Puerto Rico,72125,San Germán County,18.0827,-67.046
Eau Claire,Eau Claire,WI,Wisconsin,55035,Eau Claire County,44.8197,-91.4948
Turlock,Turlock,CA,California,06099,Stanislaus County,37.5053,-120.8588
Norwalk,Norwalk,CA,California,06037,Los Angeles County,33.9069,-118.0829
Highlands Ranch,Highlands Ranch,CO,Colorado,08035,Douglas County,39.5419,-104.9708
Allen,Allen,TX,Texas,48085,Collin County,33.1088,-96.6735
Wichita Falls,Wichita Falls,TX,Texas,48485,Wichita County,33.9072,-98.5291
Rio Rancho,Rio Rancho,NM,New Mexico,35043,Sandoval County,35.2873,-106.6982
Vacaville,Vacaville,CA,California,06095,Solano County,38.3587,-121.9673
Spokane Valley,Spokane Valley,WA,Washington,53063,Spokane County,47.6626,-117.2346
Charlottesville,Charlottesville,VA,Virginia,51540,Charlottesville County,38.0375,-78.4855
Idaho Falls,Idaho Falls,ID,Idaho,16019,Bonneville County,43.4871,-112.0362
Menifee,Menifee,CA,California,06065,Riverside County,33.6909,-117.1849
Lee's Summit,Lee's Summit,MO,Missouri,29095,Jackson County,38.9171,-94.3816
Quincy,Quincy,MA,Massachusetts,25021,Norfolk County,42.2506,-71.0187
San Angelo,San Angelo,TX,Texas,48451,Tom Green County,31.4424,-100.4504
Lynn,Lynn,MA,Massachusetts,25009,Essex County,42.4781,-70.9664
Holland,Holland,MI,Michigan,26139,Ottawa County,42.7677,-86.0984
Federal Way,Federal Way,WA,Washington,53033,King County,47.3091,-122.3358
Manteca,Manteca,CA,California,06077,San Joaquin County,37.7927,-121.2264
Lafayette,Lafayette,CO,Colorado,08013,Boulder County,39.9946,-105.0998
Santa Fe,Santa Fe,NM,New Mexico,35049,Santa Fe County,35.6619,-105.9819
Hesperia,Hesperia,CA,California,06071,San Bernardino County,34.3975,-117.3147
La Crosse,La Crosse,WI,Wisconsin,55063,La Crosse County,43.8241,-91.2268
Riverview,Riverview,FL,Florida,12057,Hillsborough County,27.8227,-82.3023
Kingsport,Kingsport,TN,Tennessee,47163,Sullivan County,36.5224,-82.5454
Edinburg,Edinburg,TX,Texas,48215,Hidalgo County,26.3196,-98.1597
Vista,Vista,CA,California,06073,San Diego County,33.1896,-117.2386
Bowling Green,Bowling Green,KY,Kentucky,21227,Warren County,36.9716,-86.4378
Carmel,Carmel,IN,Indiana,18057,Hamilton County,39.965,-86.146
Longview,Longview,TX,Texas,48183,Gregg County,32.5193,-94.762200000000007
Tracy,Tracy,CA,California,06077,San Joaquin County,37.7269,-121.4523
Prescott Valley,Prescott Valley,AZ,Arizona,04025,Yavapai County,34.598,-112.3185
Beaverton,Beaverton,OR,Oregon,41067,Washington County,45.4779,-122.8168
Portsmouth,Portsmouth,NH,New Hampshire,33015,Rockingham County,43.058,-70.7826
Portsmouth,Portsmouth,VA,Virginia,51740,Portsmouth County,36.8468,-76.354
Fishers,Fishers,IN,Indiana,18057,Hamilton County,39.9588,-85.9659
Orem,Orem,UT,Utah,49049,Utah County,40.2981,-111.6994
Sandy,Sandy,UT,Utah,49035,Salt Lake County,40.5709,-111.8506
Sunrise,Sunrise,FL,Florida,12011,Broward County,26.1547,-80.2997
San Tan Valley,San Tan Valley,AZ,Arizona,04021,Pinal County,33.1786,-111.5629
Compton,Compton,CA,California,06037,Los Angeles County,33.893,-118.2274
Arden-Arcade,Arden-Arcade,CA,California,06067,Sacramento County,38.6017,-121.3845
Hanford,Hanford,CA,California,06031,Kings County,36.3274,-119.6549
Boca Raton,Boca Raton,FL,Florida,12099,Palm Beach County,26.3752,-80.108
Middletown,Middletown,OH,Ohio,39017,Butler County,39.5033,-84.3659
Livonia,Livonia,MI,Michigan,26163,Wayne County,42.3972,-83.3733
Carson,Carson,CA,California,06037,Los Angeles County,33.8374,-118.2559
Lawrence,Lawrence,KS,Kansas,20045,Douglas County,38.9597,-95.2642
Slidell,Slidell,LA,Louisiana,22103,St. Tammany County,30.2887,-89.7828
Blacksburg,Blacksburg,VA,Virginia,51121,Montgomery County,37.23,-80.4279
San Marcos,San Marcos,CA,California,06073,San Diego County,33.135,-117.1743
Goodyear,Goodyear,AZ,Arizona,04013,Maricopa County,33.2614,-112.3622
Edmond,Edmond,OK,Oklahoma,40109,Oklahoma County,35.6689,-97.416
Mayagüez,Mayaguez,PR,Puerto Rico,72097,Mayagüez County,18.2003,-67.1397
Fall River,Fall River,MA,Massachusetts,25005,Bristol County,41.7136,-71.1015
South Gate,South Gate,CA,California,06037,Los Angeles County,33.9447,-118.1926
Suffolk,Suffolk,VA,Virginia,51800,Suffolk County,36.6953,-76.6398
Terre Haute,Terre Haute,IN,Indiana,18167,Vigo County,39.466,-87.3751
Missoula,Missoula,MT,Montana,30063,Missoula County,46.8751,-114.0214
Santa Monica,Santa Monica,CA,California,06037,Los Angeles County,34.0235,-118.481
Roswell,Roswell,GA,Georgia,13121,Fulton County,34.0391,-84.3513
Vineland,Vineland,NJ,New Jersey,34011,Cumberland County,39.4653,-74.9981
Plantation,Plantation,FL,Florida,12011,Broward County,26.1259,-80.2617
Alafaya,Alafaya,FL,Florida,12095,Orange County,28.528,-81.1868
Kirkland,Kirkland,WA,Washington,53033,King County,47.697,-122.2057
Hoover,Hoover,AL,Alabama,01073,Jefferson County,33.3763,-86.8068
Westminster,Westminster,CA,California,06059,Orange County,33.7523,-117.9938
Lawton,Lawton,OK,Oklahoma,40031,Comanche County,34.6175,-98.4202
San Leandro,San Leandro,CA,California,06001,Alameda County,37.7074,-122.1599
Auburn,Auburn,AL,Alabama,01081,Lee County,32.6087,-85.4903
Norwalk,Norwalk,CT,Connecticut,09001,Fairfield County,41.1144,-73.4215
O'Fallon,O'Fallon,MO,Missouri,29183,St. Charles County,38.785,-90.7175
Chino,Chino,CA,California,06071,San Bernardino County,33.9836,-117.6654
Germantown,Germantown,MD,Maryland,24031,Montgomery County,39.1755,-77.2643
Dover,Dover,NH,New Hampshire,33017,Strafford County,43.1887,-70.8845
Bismarck,Bismarck,ND,North Dakota,38015,Burleigh County,46.8143,-100.7694
Waukegan,Waukegan,IL,Illinois,17097,Lake County,42.3698,-87.8716
Buckeye,Buckeye,AZ,Arizona,04013,Maricopa County,33.4314,-112.6429
Town 'n' Country,Town 'n' Country,FL,Florida,12057,Hillsborough County,28.0106,-82.5763
Clifton,Clifton,NJ,New Jersey,34031,Passaic County,40.863,-74.1575
Bloomington,Bloomington,MN,Minnesota,27053,Hennepin County,44.8306,-93.3151
Mount Pleasant,Mount Pleasant,SC,South Carolina,45019,Charleston County,32.8537,-79.8203
Florence,Florence,SC,South Carolina,45041,Florence County,34.178,-79.7898
Newton,Newton,MA,Massachusetts,25017,Middlesex County,42.3316,-71.2085
State College,State College,PA,Pennsylvania,42027,Centre County,40.7909,-77.8567
Livermore,Livermore,CA,California,06001,Alameda County,37.6868,-121.7607
Rapid City,Rapid City,SD,South Dakota,46103,Pennington County,44.0716,-103.2204
Decatur,Decatur,IL,Illinois,17115,Macon County,39.8557,-88.9342
Dalton,Dalton,GA,Georgia,13313,Whitfield County,34.769,-84.972
Conroe,Conroe,TX,Texas,48339,Montgomery County,30.3238,-95.4824
Hawthorne,Hawthorne,CA,California,06037,Los Angeles County,33.9147,-118.3476
Lawrence,Lawrence,MA,Massachusetts,25009,Essex County,42.7002,-71.1626
New Braunfels,New Braunfels,TX,Texas,48091,Comal County,29.6994,-98.1148
Citrus Heights,Citrus Heights,CA,California,06067,Sacramento County,38.6948,-121.288
Jackson,Jackson,MI,Michigan,26075,Jackson County,42.2431,-84.4038
Whittier,Whittier,CA,California,06037,Los Angeles County,33.9678,-118.0188
Muncie,Muncie,IN,Indiana,18035,Delaware County,40.1989,-85.395
Troy,Troy,MI,Michigan,26125,Oakland County,42.5817,-83.1457
Homosassa Springs,Homosassa Springs,FL,Florida,12017,Citrus County,28.8119,-82.5392
Port Huron,Port Huron,MI,Michigan,26147,St. Clair County,42.9821,-82.4388
Napa,Napa,CA,California,06055,Napa County,38.2975,-122.301
Deerfield Beach,Deerfield Beach,FL,Florida,12011,Broward County,26.305,-80.1277
Springdale,Springdale,AR,Arkansas,05143,Washington County,36.1901,-94.1574
Newport Beach,Newport Beach,CA,California,06059,Orange County,33.6151,-117.8668
Anderson,Anderson,IN,Indiana,18095,Madison County,40.0891,-85.6892
San Ramon,San Ramon,CA,California,06013,Contra Costa County,37.7624,-121.9365
Lake Forest,Lake Forest,CA,California,06059,Orange County,33.6605,-117.6714
Mission,Mission,TX,Texas,48215,Hidalgo County,26.2039,-98.3256
Auburn,Auburn,WA,Washington,53033,King County,47.3039,-122.2108
Brooklyn Park,Brooklyn Park,MN,Minnesota,27053,Hennepin County,45.1112,-93.3505
Bryan,Bryan,TX,Texas,48041,Brazos County,30.665,-96.3807
Springfield,Springfield,OH,Ohio,39023,Clark County,39.93,-83.7959
Hattiesburg,Hattiesburg,MS,Mississippi,28035,Forrest County,31.3074,-89.317
Westland,Westland,MI,Michigan,26163,Wayne County,42.3192,-83.3805
Cicero,Cicero,IL,Illinois,17031,Cook County,41.8445,-87.7593
Albany,Albany,GA,Georgia,13095,Dougherty County,31.5776,-84.1762
Fort Myers,Fort Myers,FL,Florida,12071,Lee County,26.6194,-81.8302
Pine Hills,Pine Hills,FL,Florida,12095,Orange County,28.5818,-81.4692
Atascocita,Atascocita,TX,Texas,48201,Harris County,29.9777,-95.1953
Buena Park,Buena Park,CA,California,06059,Orange County,33.8572,-118.0046
Redwood City,Redwood City,CA,California,06081,San Mateo County,37.5025,-122.2253
Farmington Hills,Farmington Hills,MI,Michigan,26125,Oakland County,42.486,-83.3771
Alton,Alton,IL,Illinois,17119,Madison County,38.9037,-90.152
Melbourne,Melbourne,FL,Florida,12009,Brevard County,28.1086,-80.6627
Miami Beach,Miami Beach,FL,Florida,12086,Miami-Dade County,25.8171,-80.1396
Alhambra,Alhambra,CA,California,06037,Los Angeles County,34.084,-118.1355
Williamsburg,Williamsburg,VA,Virginia,51830,Williamsburg County,37.2693,-76.7076
Madera,Madera,CA,California,06039,Madera County,36.963,-120.0778
Warwick,Warwick,RI,Rhode Island,44003,Kent County,41.7062,-71.4334
Cranston,Cranston,RI,Rhode Island,44007,Providence County,41.7658,-71.4858
Baytown,Baytown,TX,Texas,48201,Harris County,29.7587,-94.9671
Largo,Largo,FL,Florida,12103,Pinellas County,27.9088,-82.7712
Silver Spring,Silver Spring,MD,Maryland,24031,Montgomery County,39.0028,-77.0207
Lakewood,Lakewood,CA,California,06037,Los Angeles County,33.8471,-118.1222
Mountain View,Mountain View,CA,California,06085,Santa Clara County,37.4001,-122.0796
Kankakee,Kankakee,IL,Illinois,17091,Kankakee County,41.102,-87.8643
Johns Creek,Johns Creek,GA,Georgia,13121,Fulton County,34.0333,-84.2027
Flagstaff,Flagstaff,AZ,Arizona,04005,Coconino County,35.1872,-111.6194
Franklin,Franklin,TN,Tennessee,47187,Williamson County,35.92,-86.8516
Joplin,Joplin,MO,Missouri,29097,Jasper County,37.0757,-94.5018
Parma,Parma,OH,Ohio,39035,Cuyahoga County,41.3843,-81.7286
Layton,Layton,UT,Utah,49011,Davis County,41.077,-111.962
New Rochelle,New Rochelle,NY,New York,36119,Westchester County,40.9304,-73.7836
Anderson,Anderson,SC,South Carolina,45007,Anderson County,34.5211,-82.6478
Lebanon,Lebanon,PA,Pennsylvania,42075,Lebanon County,40.3412,-76.4228
Somerville,Somerville,MA,Massachusetts,25017,Middlesex County,42.3908,-71.1014
Yauco,Yauco,PR,Puerto Rico,72153,Yauco County,18.0344,-66.8615
St. Joseph,St. Joseph,MO,Missouri,29021,Buchanan County,39.7598,-94.821
Plymouth,Plymouth,MN,Minnesota,27053,Hennepin County,45.0225,-93.4617
Tustin,Tustin,CA,California,06059,Orange County,33.7311,-117.8107
Zephyrhills,Zephyrhills,FL,Florida,12101,Pasco County,28.2409,-82.1797
Milpitas,Milpitas,CA,California,06085,Santa Clara County,37.4336,-121.8921
Florence,Florence,AL,Alabama,01077,Lauderdale County,34.8303,-87.6655
Pleasanton,Pleasanton,CA,California,06001,Alameda County,37.6663,-121.8805
Boynton Beach,Boynton Beach,FL,Florida,12099,Palm Beach County,26.5281,-80.0811
Texarkana,Texarkana,TX,Texas,48037,Bowie County,33.45,-94.0847
Folsom,Folsom,CA,California,06067,Sacramento County,38.6668,-121.1422
Bellflower,Bellflower,CA,California,06037,Los Angeles County,33.888,-118.1271
Pharr,Pharr,TX,Texas,48215,Hidalgo County,26.1685,-98.1904
Homestead,Homestead,FL,Florida,12086,Miami-Dade County,25.4665,-80.4472
Valdosta,Valdosta,GA,Georgia,13185,Lowndes County,30.8502,-83.2788
Upland,Upland,CA,California,06071,San Bernardino County,34.1178,-117.6604
Evanston,Evanston,IL,Illinois,17031,Cook County,42.0464,-87.6943
Newark,Newark,OH,Ohio,39089,Licking County,40.0706,-82.425
Elizabethtown,Elizabethtown,KY,Kentucky,21093,Hardin County,37.7031,-85.8773
St. Augustine,St. Augustine,FL,Florida,12109,St. Johns County,29.8976,-81.31
Rancho Cordova,Rancho Cordova,CA,California,06067,Sacramento County,38.5737,-121.2527
Alameda,Alameda,CA,California,06001,Alameda County,37.7668,-122.267
Chino Hills,Chino Hills,CA,California,06071,San Bernardino County,33.9508,-117.7254
Perris,Perris,CA,California,06065,Riverside County,33.7898,-117.2233
Schaumburg,Schaumburg,IL,Illinois,17031,Cook County,42.0308,-88.0838
Kendall,Kendall,FL,Florida,12086,Miami-Dade County,25.6697,-80.3556
Camarillo,Camarillo,CA,California,06111,Ventura County,34.223,-119.0321
Anniston,Anniston,AL,Alabama,01015,Calhoun County,33.6712,-85.8135
Sumter,Sumter,SC,South Carolina,45085,Sumter County,33.9392,-80.393
Jonesboro,Jonesboro,AR,Arkansas,05031,Craighead County,35.8212,-90.6791
Hammond,Hammond,IN,Indiana,18089,Lake County,41.6168,-87.4909
Carmichael,Carmichael,CA,California,06067,Sacramento County,38.6318,-121.3263
Arlington Heights,Arlington Heights,IL,Illinois,17031,Cook County,42.0955,-87.9826
Morgantown,Morgantown,WV,West Virginia,54061,Monongalia County,39.6383,-79.9464
