area_fips,own_code,industry_code,agglvl_code,size_code,avg_annual_pay,naics2,naics6,finance_and_insurance
US000,5,423520,18,0,168487,FALSE,TRUE,FALSE
US000,5,4236,16,0,117366,FALSE,FALSE,FALSE
US000,5,42361,17,0,108165,FALSE,FALSE,FALSE
US000,5,423610,18,0,108165,FALSE,TRUE,FALSE
US000,5,42362,17,0,118554,FALSE,FALSE,FALSE
US000,5,423620,18,0,118554,FALSE,TRUE,FALSE
US000,5,42369,17,0,130018,FALSE,FALSE,FALSE
US000,5,423690,18,0,130018,FALSE,TRUE,FALSE
US000,5,4237,16,0,94298,FALSE,FALSE,FALSE
US000,5,42371,17,0,81503,FALSE,FALSE,FALSE
US000,5,423710,18,0,81503,FALSE,TRUE,FALSE
US000,5,42372,17,0,92407,FALSE,FALSE,FALSE
US000,5,423720,18,0,92407,FALSE,TRUE,FALSE
US000,5,42373,17,0,111711,FALSE,FALSE,FALSE
US000,5,423730,18,0,111711,FALSE,TRUE,FALSE
US000,5,42374,17,0,91318,FALSE,FALSE,FALSE
US000,5,423740,18,0,91318,FALSE,TRUE,FALSE
US000,5,4238,16,0,96217,FALSE,FALSE,FALSE
US000,5,42381,17,0,99310,FALSE,FALSE,FALSE
US000,5,423810,18,0,99310,FALSE,TRUE,FALSE
US000,5,42382,17,0,84235,FALSE,FALSE,FALSE
US000,5,423820,18,0,84235,FALSE,TRUE,FALSE
US000,5,42383,17,0,101711,FALSE,FALSE,FALSE
US000,5,423830,18,0,101711,FALSE,TRUE,FALSE
US000,5,42384,17,0,93657,FALSE,FALSE,FALSE
US000,5,423840,18,0,93657,FALSE,TRUE,FALSE
US000,5,42385,17,0,73449,FALSE,FALSE,FALSE
US000,5,423850,18,0,73449,FALSE,TRUE,FALSE
US000,5,42386,17,0,115083,FALSE,FALSE,FALSE
US000,5,423860,18,0,115083,FALSE,TRUE,FALSE
US000,5,4239,16,0,79109,FALSE,FALSE,FALSE
US000,5,42391,17,0,78844,FALSE,FALSE,FALSE
US000,5,423910,18,0,78844,FALSE,TRUE,FALSE
US000,5,42392,17,0,99433,FALSE,FALSE,FALSE
US000,5,423920,18,0,99433,FALSE,TRUE,FALSE
US000,5,42393,17,0,69384,FALSE,FALSE,FALSE
US000,5,423930,18,0,69384,FALSE,TRUE,FALSE
US000,5,42394,17,0,78041,FALSE,FALSE,FALSE
US000,5,423940,18,0,78041,FALSE,TRUE,FALSE
US000,5,42399,17,0,84965,FALSE,FALSE,FALSE
US000,5,423990,18,0,84965,FALSE,TRUE,FALSE
US000,5,424,15,0,92976,FALSE,FALSE,FALSE
US000,5,4241,16,0,87177,FALSE,FALSE,FALSE
US000,5,42411,17,0,113686,FALSE,FALSE,FALSE
US000,5,424110,18,0,113686,FALSE,TRUE,FALSE
US000,5,42412,17,0,62799,FALSE,FALSE,FALSE
US000,5,424120,18,0,62799,FALSE,TRUE,FALSE
US000,5,42413,17,0,97166,FALSE,FALSE,FALSE
US000,5,424130,18,0,97166,FALSE,TRUE,FALSE
US000,5,4242,16,0,166998,FALSE,FALSE,FALSE
US000,5,42421,17,0,166998,FALSE,FALSE,FALSE
US000,5,424210,18,0,166998,FALSE,TRUE,FALSE
US000,5,4243,16,0,86706,FALSE,FALSE,FALSE
US000,5,42431,17,0,73389,FALSE,FALSE,FALSE
US000,5,424310,18,0,73389,FALSE,TRUE,FALSE
US000,5,42434,17,0,94379,FALSE,FALSE,FALSE
US000,5,424340,18,0,94379,FALSE,TRUE,FALSE
US000,5,42435,17,0,87943,FALSE,FALSE,FALSE
US000,5,424350,18,0,87943,FALSE,TRUE,FALSE
US000,5,4244,16,0,77549,FALSE,FALSE,FALSE
US000,5,42441,17,0,77967,FALSE,FALSE,FALSE
US000,5,424410,18,0,77967,FALSE,TRUE,FALSE
US000,5,42442,17,0,84972,FALSE,FALSE,FALSE
US000,5,424420,18,0,84972,FALSE,TRUE,FALSE
US000,5,42443,17,0,80230,FALSE,FALSE,FALSE
US000,5,424430,18,0,80230,FALSE,TRUE,FALSE
US000,5,42444,17,0,75442,FALSE,FALSE,FALSE
US000,5,424440,18,0,75442,FALSE,TRUE,FALSE
US000,5,42445,17,0,78852,FALSE,FALSE,FALSE
US000,5,424450,18,0,78852,FALSE,TRUE,FALSE
US000,5,42446,17,0,68377,FALSE,FALSE,FALSE
US000,5,424460,18,0,68377,FALSE,TRUE,FALSE
US000,5,42447,17,0,77157,FALSE,FALSE,FALSE
US000,5,424470,18,0,77157,FALSE,TRUE,FALSE
US000,5,42448,17,0,68473,FALSE,FALSE,FALSE
US000,5,424480,18,0,68473,FALSE,TRUE,FALSE
US000,5,42449,17,0,80139,FALSE,FALSE,FALSE
US000,5,424490,18,0,80139,FALSE,TRUE,FALSE
US000,5,4245,16,0,63995,FALSE,FALSE,FALSE
US000,5,42451,17,0,77158,FALSE,FALSE,FALSE
US000,5,424510,18,0,77158,FALSE,TRUE,FALSE
US000,5,42452,17,0,30761,FALSE,FALSE,FALSE
US000,5,424520,18,0,30761,FALSE,TRUE,FALSE
US000,5,42459,17,0,63999,FALSE,FALSE,FALSE
US000,5,424590,18,0,63999,FALSE,TRUE,FALSE
US000,5,4246,16,0,110090,FALSE,FALSE,FALSE
US000,5,42461,17,0,106066,FALSE,FALSE,FALSE
US000,5,424610,18,0,106066,FALSE,TRUE,FALSE
