date,xr_eur_usd,xr_jpy_usd,xr_krw_usd
23/12/2014,0.821018062,120.68,1104.84
24/12/2014,0.82047916,120.45,1103.22
25/12/2014,0.82047916,120.45,1103.22
26/12/2014,0.82047916,120.45,1103.22
29/12/2014,0.821085475,120.57,1097.34
30/12/2014,0.821422704,119.34,1096.06
31/12/2014,0.826377985,119.85,1090.89
01/01/2015,0.826377985,119.85,1090.89
02/01/2015,0.832292967,120.2,1103.73
05/01/2015,0.839066958,119.64,1109.07
06/01/2015,0.837801609,118.26,1098.14
07/01/2015,0.846023689,119.52,1101.51
08/01/2015,0.84666836,119.51,1096.19
09/01/2015,0.845308538,118.66,1086.14
12/01/2015,0.845165652,118.32,1083.25
13/01/2015,0.848968503,118.16,1080.42
14/01/2015,0.847026935,116.78,1080.45
15/01/2015,0.862217624,116.95,1077.94
16/01/2015,0.868281671,117.45,1076.68
19/01/2015,0.868281671,117.45,1076.68
20/01/2015,0.865126741,118.48,1087.17
21/01/2015,0.863259669,117.86,1081.94
22/01/2015,0.876117049,117.92,1081.75
23/01/2015,0.886603422,117.8,1075.75
26/01/2015,0.885739593,118.38,1079.42
27/01/2015,0.879507476,117.62,1075.31
28/01/2015,0.881678716,117.74,1084.84
29/01/2015,0.884329678,118.31,1098.6
30/01/2015,0.885739593,117.44,1104.3
02/02/2015,0.882067566,117.33,1099.61
03/02/2015,0.872448089,117.48,1096.06
04/02/2015,0.875810124,117.58,1086.79
05/02/2015,0.874737579,117.4,1087.05
06/02/2015,0.882612533,119.16,1097.26
09/02/2015,0.883704489,118.7,1096.4
10/02/2015,0.883704489,119.32,1098.61
11/02/2015,0.884955752,120.38,1108.19
12/02/2015,0.876424189,118.72,1100.87
13/02/2015,0.87657784,118.7,1097.2
16/02/2015,0.87657784,118.7,1097.2
17/02/2015,0.877577885,118.99,1107.33
18/02/2015,0.881678716,119.19,1112.82
19/02/2015,0.877808989,118.84,1110.69
20/02/2015,0.879352796,118.68,1110.06
23/02/2015,0.881367883,118.88,1108.25
24/02/2015,0.884407889,119.13,1108.05
25/02/2015,0.880049283,118.88,1101.53
26/02/2015,0.891901534,119.36,1100.33
27/02/2015,0.893096365,119.72,1100.65
02/03/2015,0.893655049,120.06,1101.46
03/03/2015,0.891901534,119.47,1095.65
04/03/2015,0.903342367,119.76,1100.2
05/03/2015,0.908595312,120.22,1100.11
06/03/2015,0.921234454,120.93,1110.36
09/03/2015,0.921998894,121.17,1114.18
10/03/2015,0.933968432,121.2,1123.32
11/03/2015,0.945537065,121.5,1131.33
12/03/2015,0.942063118,121.28,1120.13
13/03/2015,0.950209046,121.17,1135.7
16/03/2015,0.945626478,121.3,1129.62
17/03/2015,0.942951438,121.28,1127.69
18/03/2015,0.939584704,120.92,1127.09
19/03/2015,0.941530929,120.9,1121.21
20/03/2015,0.926612305,120.28,1113.87
23/03/2015,0.915080527,119.74,1106.68
24/03/2015,0.916758343,119.9,1104.2
25/03/2015,0.910249408,119.37,1099.72
26/03/2015,0.915834783,119.01,1103.59
27/03/2015,0.918189331,119.15,1103.6
30/03/2015,0.924385284,120.11,1106.39
31/03/2015,0.93101201,119.96,1107.71
01/04/2015,0.928677563,119.62,1098.1
02/04/2015,0.919624793,119.74,1089.49
03/04/2015,0.909918107,118.96,1085.65
06/04/2015,0.908430233,119.05,1083.38
07/04/2015,0.921658986,120.36,1093.76
08/04/2015,0.924385284,119.96,1093.77
09/04/2015,0.937119295,120.32,1093.8
10/04/2015,0.943574259,120.29,1093.13
13/04/2015,0.945000945,120.32,1100.41
14/04/2015,0.937031484,119.26,1090.76
15/04/2015,0.943752359,119.23,1095.07
16/04/2015,0.93092534,119.18,1086.89
17/04/2015,0.927643785,119.02,1081.99
20/04/2015,0.929108984,119.27,1081.27
21/04/2015,0.929540807,119.45,1081.54
22/04/2015,0.932053313,119.9,1080.64
23/04/2015,0.925668796,119.69,1080
24/04/2015,0.919455682,118.98,1075.85
27/04/2015,0.918105031,119.12,1071.01
28/04/2015,0.910829766,118.8,1063.03
29/04/2015,0.89493467,118.83,1066.48
30/04/2015,0.895896793,119.86,1076.74
01/05/2015,0.893335716,120.21,1080.22
04/05/2015,0.897263347,120.25,1081.19
05/05/2015,0.89493467,119.87,1080.46
06/05/2015,0.881445571,119.42,1077.23
07/05/2015,0.886289108,119.74,1093.55
08/05/2015,0.889600569,119.78,1087.28
11/05/2015,0.897504936,120.05,1095.39
12/05/2015,0.889679715,119.8,1093.81
13/05/2015,0.879352796,119.09,1089.72
14/05/2015,0.87966221,119.2,1089.46
15/05/2015,0.875043752,119.36,1083.05
18/05/2015,0.880746873,119.82,1088.19
19/05/2015,0.896780558,120.58,1093.94
20/05/2015,0.902608539,121.28,1097.62
21/05/2015,0.898795614,121.06,1092.41
22/05/2015,0.906371794,121.45,1093.46
25/05/2015,0.906371794,121.45,1093.46
26/05/2015,0.919455682,123.08,1106.06
27/05/2015,0.918442322,123.76,1107.84
28/05/2015,0.916254352,124.18,1109.86
29/05/2015,0.909587047,123.98,1111.99
01/06/2015,0.916338312,124.64,1115.61
02/06/2015,0.898472597,124.19,1109.34
03/06/2015,0.886132034,124.06,1104.33
04/06/2015,0.887232721,124.56,1112.56
05/06/2015,0.900252071,125.58,1121.18
08/06/2015,0.89031339,125.08,1121.95
09/06/2015,0.886210564,124.16,1119.38
10/06/2015,0.884407889,122.72,1110.32
11/06/2015,0.88999644,123.62,1113.24
12/06/2015,0.886682036,123.23,1111.63
15/06/2015,0.887626487,123.38,1114.94
16/06/2015,0.889838049,123.39,1118.08
17/06/2015,0.889363216,124.25,1122.83
18/06/2015,0.876885303,122.87,1101.55
19/06/2015,0.882223202,122.7,1102.64
22/06/2015,0.878889084,123.28,1098.85
23/06/2015,0.893655049,123.71,1104.54
24/06/2015,0.894614421,124.24,1110.67
25/06/2015,0.893176134,123.63,1111.05
26/06/2015,0.89637863,123.92,1122.31
29/06/2015,0.894454383,122.5,1119.09
30/06/2015,0.896539358,122.1,1117.34
01/07/2015,0.902201371,123.02,1123.89
02/07/2015,0.901713255,123.14,1119.95
03/07/2015,0.901713255,123.14,1119.95
06/07/2015,0.902853016,122.53,1125.58
07/07/2015,0.913075237,122.16,1133.75
08/07/2015,0.903179191,120.54,1131.75
09/07/2015,0.907029478,121.22,1133.69
10/07/2015,0.896860987,122.75,1127.29
13/07/2015,0.907441016,123.35,1133.93
14/07/2015,0.907852928,123.39,1142.75
15/07/2015,0.911992704,123.89,1146.42
16/07/2015,0.91759956,124.04,1145.24
17/07/2015,0.921828909,124,1148.48
20/07/2015,0.921658986,124.24,1156.38
21/07/2015,0.915164272,123.93,1148.33
22/07/2015,0.91877986,124.08,1156.49
23/07/2015,0.911078717,123.88,1160.64
24/07/2015,0.911078717,123.74,1169.02
27/07/2015,0.899928006,123.24,1167.75
28/07/2015,0.904568069,123.52,1161.09
29/07/2015,0.906947216,123.86,1158.49
30/07/2015,0.916254352,124.38,1173.42
31/07/2015,0.906782735,123.94,1159.7
03/08/2015,0.912242292,123.98,1168.63
04/08/2015,0.912991874,124,1161.2
05/08/2015,0.920132499,124.84,1174.4
06/08/2015,0.915583227,124.6,1163.25
07/08/2015,0.912575287,124.27,1164
10/08/2015,0.909587047,124.55,1161.69
11/08/2015,0.905633037,124.9,1181.36
12/08/2015,0.89301661,123.87,1175.03
13/08/2015,0.897343862,124.32,1176.02
14/08/2015,0.900090009,124.27,1177.62
17/08/2015,0.902690016,124.33,1181.53
18/08/2015,0.906782735,124.39,1185.85
19/08/2015,0.904077389,124.1,1184.35
20/08/2015,0.892857143,123.54,1185.63
21/08/2015,0.880591758,122.11,1194.6
24/08/2015,0.863557858,118.56,1191.13
25/08/2015,0.876424189,119.91,1195.25
26/08/2015,0.877963126,119.07,1185.52
27/08/2015,0.889758875,120.89,1170.49
28/08/2015,0.89509488,121.32,1180.93
31/08/2015,0.893335716,121.26,1182.54
01/09/2015,0.887862914,119.94,1179.78
02/09/2015,0.889521437,120,1183.46
03/09/2015,0.900576369,120.2,1188.07
04/09/2015,0.899523253,119.05,1196.4
07/09/2015,0.899523253,119.05,1196.4
08/09/2015,0.894294402,119.72,1195.57
09/09/2015,0.895656068,120.94,1186.52
10/09/2015,0.887941751,120.71,1184.87
11/09/2015,0.881989769,120.66,1182.25
14/09/2015,0.884407889,119.92,1181.17
15/09/2015,0.888099467,120.3,1178.69
16/09/2015,0.884642604,120.62,1169.77
17/09/2015,0.884016973,120.9,1163.11
18/09/2015,0.880436697,119.85,1164.13
21/09/2015,0.892538379,120.46,1179.24
22/09/2015,0.898230486,120.04,1186.1
23/09/2015,0.896057348,120.12,1193.96
24/09/2015,0.888730892,119.54,1195.48
25/09/2015,0.893495354,120.74,1190.14
28/09/2015,0.88999644,119.82,1193.32
29/09/2015,0.889205051,119.76,1194.28
30/09/2015,0.895896793,119.81,1184.62
01/10/2015,0.892857143,119.58,1180.04
02/10/2015,0.886839305,119.42,1175.48
05/10/2015,0.892857143,120.36,1158.54
06/10/2015,0.887626487,120.18,1160.7
07/10/2015,0.888967908,119.9,1153.72
08/10/2015,0.886367665,119.94,1155.57
09/10/2015,0.880049283,120.3,1145.67
12/10/2015,0.880049283,120.3,1145.67
13/10/2015,0.878580214,119.8,1147.42
14/10/2015,0.874355163,119.21,1140.39
15/10/2015,0.875810124,118.26,1120.9
16/10/2015,0.88028169,119.6,1130.73
19/10/2015,0.883392226,119.5,1130.57
20/10/2015,0.880359187,119.79,1128.64
21/10/2015,0.881445571,119.91,1137.09
22/10/2015,0.897666068,120.5,1131.48
23/10/2015,0.907770516,121.2,1135
26/10/2015,0.904895485,120.87,1127.47
27/10/2015,0.904813608,120.29,1134.57
28/10/2015,0.903668896,120.56,1130.31
29/10/2015,0.912159081,121.14,1142.39
30/10/2015,0.905633037,120.7,1140.5
02/11/2015,0.906947216,120.7,1140.5
03/11/2015,0.913575735,121.2,1140.5
04/11/2015,0.920725532,121.52,1136.45
05/11/2015,0.920047842,121.71,1140.5
06/11/2015,0.93057882,123.2,1140.5
09/11/2015,0.928763815,123.04,1160.42
10/11/2015,0.935803856,123.22,1158.34
11/11/2015,0.935803856,123.22,1158.34
12/11/2015,0.928677563,122.84,1158.6
13/11/2015,0.932661817,122.93,1169.79
16/11/2015,0.93388121,123.11,1172.67
17/11/2015,0.940379913,123.48,1169.08
18/11/2015,0.940026321,123.51,1167.89
19/11/2015,0.93057882,122.71,1156.08
20/11/2015,0.938086304,122.8,1151.63
23/11/2015,0.943218261,123.02,1159.14
24/11/2015,0.938790837,122.47,1149.39
25/11/2015,0.941974378,122.7,1140.67
26/11/2015,0.941974378,122.7,1140.67
27/11/2015,0.943752359,122.84,1154.43
30/11/2015,0.946790381,123.22,1149.39
01/12/2015,0.941619586,122.88,1149.39
02/12/2015,0.945805353,123.52,1149.39
03/12/2015,0.917262888,123.06,1149.39
04/12/2015,0.91877986,123.1,1149.39
07/12/2015,0.922509225,123.31,1172.68
08/12/2015,0.919455682,123,1179.6
09/12/2015,0.910415149,121.86,1181.75
10/12/2015,0.913408842,121.44,1176.39
11/12/2015,0.90892565,120.94,1188
14/12/2015,0.907029478,120.57,1186.2
15/12/2015,0.916506278,121.66,1176.66
16/12/2015,0.914327512,121.88,1177.19
17/12/2015,0.925583117,122.75,1187.7
18/12/2015,0.921913893,121.2,1178.04
21/12/2015,0.915750916,120.99,1173.87
22/12/2015,0.910912735,120.94,1169.26
23/12/2015,0.91954023,120.94,1140.67
24/12/2015,0.912825194,120.32,1167.94
25/12/2015,0.912825194,120.32,1167.94
28/12/2015,0.910498042,120.3,1169.26
29/12/2015,0.916086479,120.44,1169.26
30/12/2015,0.916422287,120.6,1177.53
31/12/2015,0.92089511,120.27,1169.26
01/01/2016,0.92089511,120.27,1169.26
04/01/2016,0.925668796,119.3,1191.46
05/01/2016,0.930838686,118.95,1190.43
06/01/2016,0.929195317,118.54,1200.16
07/01/2016,0.920810313,118,1193.05
08/01/2016,0.918695452,117.74,1206.97
11/01/2016,0.919286634,117.48,1206.55
12/01/2016,0.922764603,117.78,1208.95
13/01/2016,0.920640766,118.06,1208.95
14/01/2016,0.920640766,118.03,1211.28
15/01/2016,0.912075885,116.78,1216.95
18/01/2016,0.912075885,116.78,1216.95
19/01/2016,0.916926462,117.66,1205.61
20/01/2016,0.916758343,116.38,1215.4
21/01/2016,0.923105326,117.61,1204.31
22/01/2016,0.924727205,118.37,1195.66
25/01/2016,0.923190547,118.55,1194.3
26/01/2016,0.921998894,118.5,1199.64
27/01/2016,0.920217171,118.9,1199.25
28/01/2016,0.913075237,118.61,1204.08
29/01/2016,0.923190547,121.05,1210.04
01/02/2016,0.918442322,121.06,1203.19
02/02/2016,0.916758343,120.27,1212.01
03/02/2016,0.904895485,117.92,1211.33
04/02/2016,0.892936869,116.75,1186.11
05/02/2016,0.898391879,116.99,1204.69
08/02/2016,0.895255148,115.7,1205.1
09/02/2016,0.884955752,114.8,1200.39
10/02/2016,0.891106755,114.03,1189.69
11/02/2016,0.880126738,111.72,1196.89
12/02/2016,0.890075656,112.96,1205.13
15/02/2016,0.890075656,112.96,1205.13
16/02/2016,0.897666068,113.9,1219.44
17/02/2016,0.897666068,114.14,1222.32
18/02/2016,0.901550667,113.62,1231.15
19/02/2016,0.898714838,112.42,1231.09
22/02/2016,0.907605736,113.12,1223.32
23/02/2016,0.907770516,112.17,1230.05
24/02/2016,0.907358679,111.36,1234.6
25/02/2016,0.906947216,112.7,1237.39
26/02/2016,0.914745701,113.78,1242.59
29/02/2016,0.920132499,112.9,1238.09
01/03/2016,0.921913893,113.94,1229.56
02/03/2016,0.92208391,113.81,1227.59
03/03/2016,0.913408842,113.53,1209.55
04/03/2016,0.908265213,113.91,1195.09
07/03/2016,0.908760451,113.6,1200.08
08/03/2016,0.906782735,112.58,1206.19
09/03/2016,0.907276356,113.06,1206.82
10/03/2016,0.895896793,113.1,1204.09
11/03/2016,0.894454383,113.66,1184.56
14/03/2016,0.900333123,113.59,1187.39
15/03/2016,0.899928006,112.88,1194.99
16/03/2016,0.902934537,113.69,1190.59
17/03/2016,0.883704489,111.3,1155.83
18/03/2016,0.885582713,111.38,1160.11
21/03/2016,0.888099467,111.62,1157.33
22/03/2016,0.890630566,111.82,1154.58
23/03/2016,0.89493467,112.63,1166.59
24/03/2016,0.895816537,112.64,1168.09
25/03/2016,0.895736295,113.05,1168.19
28/03/2016,0.89206066,113.29,1163.39
29/03/2016,0.892538379,113.33,1164.69
30/03/2016,0.882612533,112.6,1142.02
31/03/2016,0.877963126,112.42,1138.86
01/04/2016,0.878348704,112.06,1147.15
04/04/2016,0.878271562,111.18,1151.35
05/04/2016,0.879198171,110.26,1158.39
06/04/2016,0.874890639,109.63,1155.28
07/04/2016,0.878271562,107.98,1156.81
08/04/2016,0.876731545,108.36,1148.89
11/04/2016,0.876270592,107.96,1141.97
12/04/2016,0.877577885,108.54,1144.53
13/04/2016,0.886446237,109.21,1146.29
14/04/2016,0.887941751,109.2,1151.99
15/04/2016,0.885347499,108.76,1144.83
18/04/2016,0.883236177,108.85,1144.48
19/04/2016,0.879120879,109.16,1126.01
20/04/2016,0.882612533,109.51,1130.48
21/04/2016,0.884877444,109.41,1135.49
22/04/2016,0.889758875,111.5,1147.85
25/04/2016,0.886996629,111.08,1147.76
26/04/2016,0.88354833,111.23,1146.66
27/04/2016,0.883236177,111.26,1151.5
28/04/2016,0.883002208,108.55,1139.93
29/04/2016,0.874049471,106.9,1144.09
02/05/2016,0.868357068,106.48,1138.45
03/05/2016,0.868960723,106.34,1148.69
04/05/2016,0.870625109,107.12,1164.59
05/05/2016,0.876885303,107.32,1165.93
06/05/2016,0.875580072,106.66,1167.29
09/05/2016,0.877039116,108.39,1174.25
10/05/2016,0.878271562,109.22,1169.89
11/05/2016,0.873820343,108.48,1162.47
12/05/2016,0.878734622,108.73,1168.7
13/05/2016,0.88542589,109.14,1176.85
16/05/2016,0.882768362,108.89,1177.21
17/05/2016,0.882067566,109.02,1173.67
18/05/2016,0.886839305,109.65,1185.77
19/05/2016,0.891742465,109.81,1189.25
20/05/2016,0.892299456,110.52,1186.93
23/05/2016,0.893495354,109.47,1183.39
24/05/2016,0.897263347,110,1186.39
25/05/2016,0.896539358,110.22,1182.21
26/05/2016,0.894134478,109.74,1178.09
27/05/2016,0.897666068,109.86,1180.59
30/05/2016,0.897666068,109.86,1180.59
31/05/2016,0.898069151,110.75,1188.99
01/06/2016,0.895656068,109.55,1192.09
02/06/2016,0.896298288,108.75,1186.69
03/06/2016,0.882612533,106.88,1167.79
06/06/2016,0.880746873,107.33,1162.28
07/06/2016,0.881057269,107.3,1154.8
08/06/2016,0.877192982,106.68,1153.83
09/06/2016,0.88269044,106.54,1159.29
10/06/2016,0.886446237,107.06,1167.61
13/06/2016,0.886367665,106.07,1169.74
14/06/2016,0.892379083,106.02,1176.78
15/06/2016,0.889758875,105.87,1167.53
16/06/2016,0.89621796,104.05,1176.49
17/06/2016,0.888415068,104.2,1171.77
20/06/2016,0.88354833,104.32,1156.8
21/06/2016,0.887941751,104.56,1154.35
22/06/2016,0.886053518,104.56,1147.99
23/06/2016,0.879275477,105.9,1143.27
24/06/2016,0.898795614,102.26,1167.56
27/06/2016,0.907111756,101.66,1181.24
28/06/2016,0.9046499,102.71,1169.31
29/06/2016,0.899523253,102.68,1153.09
30/06/2016,0.906453952,102.77,1154.15
01/07/2016,0.897263347,102.55,1146.49
04/07/2016,0.897263347,102.55,1146.49
05/07/2016,0.902527076,101.58,1156.79
06/07/2016,0.902771509,101.12,1160.59
07/07/2016,0.903750565,100.74,1154.89
08/07/2016,0.905961225,100.65,1148.71
11/07/2016,0.905387053,102.66,1148.97
12/07/2016,0.903016074,104.72,1146.47
13/07/2016,0.899928006,104.1,1145.01
14/07/2016,0.900171032,105.4,1130.65
15/07/2016,0.90424089,105.64,1135.49
18/07/2016,0.902853016,106,1134.39
19/07/2016,0.907935355,106.13,1140.56
20/07/2016,0.908512765,106.65,1142.33
21/07/2016,0.907770516,105.98,1137.31
22/07/2016,0.911743253,106.22,1137.49
25/07/2016,0.910746812,106.02,1140.8
26/07/2016,0.910415149,104.83,1137.59
27/07/2016,0.910083728,105.65,1135.09
28/07/2016,0.901388138,104.86,1124.79
29/07/2016,0.895415473,102.32,1112.89
01/08/2016,0.894774517,102.26,1106.15
02/08/2016,0.890868597,100.82,1108.35
03/08/2016,0.895255148,101.34,1116.21
04/08/2016,0.898149811,101.08,1111.99
05/08/2016,0.902527076,101.74,1114.54
08/08/2016,0.902690016,102.53,1108.24
09/08/2016,0.900090009,101.96,1101.45
10/08/2016,0.895175007,101.27,1095.84
11/08/2016,0.895415473,101.46,1097.39
12/08/2016,0.89509488,101.01,1100.79
15/08/2016,0.892936869,101.02,1095.83
16/08/2016,0.886760663,100.28,1093.95
17/08/2016,0.887862914,100.24,1114.25
18/08/2016,0.882301041,100.07,1107.41
19/08/2016,0.882924245,100.24,1116.37
22/08/2016,0.883860704,100.25,1120.93
23/08/2016,0.884329678,100.2,1116.91
24/08/2016,0.888415068,100.5,1121.34
25/08/2016,0.886996629,100.58,1115.23
26/08/2016,0.889917238,101.2,1111.47
29/08/2016,0.894294402,102.13,1121.53
30/08/2016,0.896860987,102.92,1118.27
31/08/2016,0.897182846,103.38,1115.98
01/09/2016,0.893335716,103.22,1116.89
02/09/2016,0.89621796,104.18,1114.87
05/09/2016,0.89621796,104.18,1114.87
06/09/2016,0.889917238,102.28,1093.04
07/09/2016,0.889838049,101.72,1090.03
08/09/2016,0.888415068,102.28,1095.27
09/09/2016,0.891742465,102.86,1106.83
12/09/2016,0.89047195,101.96,1112.03
13/09/2016,0.889521437,102.14,1124.61
14/09/2016,0.887232721,102.33,1123.81
15/09/2016,0.889205051,102.24,1122.83
16/09/2016,0.896057348,102.36,1127.37
19/09/2016,0.894534395,101.82,1117.44
20/09/2016,0.89509488,101.66,1117.34
21/09/2016,0.895656068,100.62,1112.17
22/09/2016,0.890551251,100.8,1100.59
23/09/2016,0.891027355,101.04,1102.21
26/09/2016,0.887311446,100.34,1106.99
27/09/2016,0.892219843,100.36,1099.22
28/09/2016,0.892857143,100.57,1096.73
29/09/2016,0.889363216,101.48,1097.39
30/09/2016,0.889838049,101.21,1097.98
03/10/2016,0.89206066,101.54,1104.79
04/10/2016,0.891901534,102.66,1110.77
05/10/2016,0.893176134,103.53,1114.53
06/10/2016,0.89621796,104.02,1114.53
07/10/2016,0.89637863,103.42,1115.95
10/10/2016,0.89637863,103.42,1115.95
11/10/2016,0.903995661,103.36,1124.21
12/10/2016,0.907935355,104.48,1127.23
13/10/2016,0.905961225,103.62,1133.31
14/10/2016,0.910332271,104.1,1133.13
17/10/2016,0.909090909,103.96,1137.61
18/10/2016,0.909338911,103.8,1123.75
19/10/2016,0.911909539,103.3,1120.01
20/10/2016,0.914578379,103.92,1128.39
21/10/2016,0.920301859,103.96,1137.17
24/10/2016,0.918442322,104.2,1135.4
25/10/2016,0.918273646,104.25,1129.89
26/10/2016,0.916086479,104.42,1134.94
27/10/2016,0.917094644,105.14,1145.85
28/10/2016,0.914578379,105.4,1146.49
31/10/2016,0.912242292,105.07,1145.37
01/11/2016,0.905633037,104.59,1142.68
02/11/2016,0.899361453,103.22,1148.39
03/11/2016,0.901388138,103.17,1142.68
04/11/2016,0.899199712,103.02,1142.68
07/11/2016,0.905961225,104.6,1141.27
08/11/2016,0.90628965,104.98,1131.39
09/11/2016,0.913075237,104.84,1150.64
10/11/2016,0.918948723,106.56,1162.11
11/11/2016,0.918948723,106.56,1162.11
14/11/2016,0.932574839,108.3,1171.25
15/11/2016,0.932314003,108.94,1170.21
16/11/2016,0.934666791,109.16,1172.41
17/11/2016,0.938438438,109.64,1176.03
18/11/2016,0.943396226,110.51,1177.71
21/11/2016,0.943663301,111.12,1178.51
22/11/2016,0.941796949,110.98,1173.25
23/11/2016,0.946969697,112.58,1181.57
24/11/2016,0.946969697,112.58,1181.57
25/11/2016,0.943841435,113.17,1174.99
28/11/2016,0.945537065,112.36,1170.53
29/11/2016,0.941087898,112.78,1169.99
30/11/2016,0.945358291,114.34,1175.87
01/12/2016,0.940379913,114.34,1167.31
02/12/2016,0.937558597,113.76,1167.7
05/12/2016,0.932574839,114.1,1168.11
06/12/2016,0.933096949,113.98,1171.5
07/12/2016,0.929540807,113.5,1161.67
08/12/2016,0.941176471,114.16,1162.49
09/12/2016,0.948676596,115.17,1171.88
12/12/2016,0.942862531,115.34,1164.37
13/12/2016,0.94029149,115.26,1164.65
14/12/2016,0.938438438,115.06,1165.13
15/12/2016,0.963855422,118.32,1185.35
16/12/2016,0.956388676,117.74,1183.72
19/12/2016,0.957487553,116.6,1187.71
20/12/2016,0.962463908,117.86,1192.13
21/12/2016,0.959232614,117.79,1193.91
22/12/2016,0.956754688,117.48,1204.65
23/12/2016,0.957029381,117.22,1201.51
26/12/2016,0.957029381,117.22,1201.51
27/12/2016,0.956205775,117.52,1207.68
28/12/2016,0.96255655,117.66,1212.22
29/12/2016,0.953652489,116.32,1207.05
30/12/2016,0.947687642,116.78,1203.73
02/01/2017,0.947687642,116.78,1203.73
03/01/2017,0.960061444,117.68,1207.23
04/01/2017,0.95456281,117.38,1198.07
05/01/2017,0.943574259,115.46,1182.46
06/01/2017,0.946969697,116.85,1198.85
09/01/2017,0.945537065,116.07,1200.51
10/01/2017,0.945894816,115.74,1196.96
11/01/2017,0.952290258,116.26,1197.59
12/01/2017,0.937558597,113.87,1170.93
13/01/2017,0.941176471,115.03,1177.81
16/01/2017,0.941176471,115.03,1177.81
17/01/2017,0.935016363,112.96,1161.61
